DOIs,Files,problem,status,Table_topic,title,abstract,Material,Tensile_name,Tensile_value,Tensile_unit,Yield_name,Yield_value,Yield_unit,Elongation_name,Elongation_value,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Other_ele,Text_addition,Text,actions,source_entry,cluster_number,cluster_label,cluster_number_0_to_11
,,,1,Steel database with labelled clusters,,,AISI 4140 Steel,Ultimate tensile strength,965.0,MPa,Yield strength,931.0,MPa,Ductility,19.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 25 mm (1 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)","Oil Quenched, 25 mm (1 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",26,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI 1060 Steel,Ultimate tensile strength,855.0,MPa,Yield strength,456.0,MPa,Ductility,20.0,%,0.0,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.75,98.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 100 mm (4 In.) Round","Oil Quenched 845C (1550F), 540C (1000F) Temper, 100 mm (4 In.) Round",1942,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI 8620H Steel,Ultimate tensile strength,903.0,MPa,Yield strength,710.0,MPa,Ductility,15.0,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper","Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",715,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 8620 Steel,Ultimate tensile strength,675.0,MPa,Yield strength,490.0,MPa,Ductility,21.0,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Carburized, Box Cooled, Reheated And Quenched, 150C (300F) Temper, 50 mm (2 In.) Round","Carburized, Box Cooled, Reheated And Quenched, 150C (300F) Temper, 50 mm (2 In.) Round",951,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),8
,,,1,Steel database with labelled clusters,,,AISI 4320 Steel,Ultimate tensile strength,1150.0,MPa,Yield strength,972.0,MPa,Ductility,14.0,%,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.55,96.38,0.0,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized 925C (1700F) In 32 mm Rounds, Machined To 25 mm (1 In.) Rounds, Pseudocarburized 925C (1700F) For 8 Hrs., Oil Quenched, 150C (300F) Temper, Tested In 12.8 mm Rounds","Normalized 925C (1700F) In 32 mm Rounds, Machined To 25 mm (1 In.) Rounds, Pseudocarburized 925C (1700F) For 8 Hrs., Oil Quenched, 150C (300F) Temper, Tested In 12.8 mm Rounds",194,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 4620H Steel,Ultimate tensile strength,876.0,MPa,Yield strength,620.0,MPa,Ductility,20.0,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.55,96.9,0.0,1.775,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, 150C (300F) Temper, 13 mm (0.5 In.) Round","Mock Carburized, 150C (300F) Temper, 13 mm (0.5 In.) Round",441,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),8
,,,1,Steel database with labelled clusters,,,AISI 5160 Steel,Ultimate tensile strength,1000.0,MPa,Yield strength,869.0,MPa,Ductility,18.0,%,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.8,0.875,97.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched From 830C (1525F), 595C (1100F) Temper, 25 mm (1 In.) Round","Oil Quenched From 830C (1525F), 595C (1100F) Temper, 25 mm (1 In.) Round",574,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI 5120 Steel,Ultimate tensile strength,986.0,MPa,Yield strength,786.0,MPa,Ductility,13.0,%,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.8,0.8,97.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Heat Treated, Machined To 25 mm, Pseudocarburized, 150C (300F) Temper","Heat Treated, Machined To 25 mm, Pseudocarburized, 150C (300F) Temper",504,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 4820 Steel,Ultimate tensile strength,938.0,MPa,Yield strength,640.0,MPa,Ductility,19.0,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.6,95.145,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, Reheated To 800C (1470F), 150C (300F) Temper, 50 mm (2 In.) Round","Mock Carburized, Reheated To 800C (1470F), 150C (300F) Temper, 50 mm (2 In.) Round",606,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),8
,,,1,Steel database with labelled clusters,,,AISI 1042 Steel,Ultimate tensile strength,614.0,MPa,Yield strength,517.0,MPa,Ductility,12.0,%,0.0,0.0,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.75,98.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Cold Drawn Bar (Uns G10420),Cold Drawn Bar (Uns G10420),1548,2,Quenched (oil) – general-purpose steel (tested),2
